TrainingFile,DBFile,DTWDistance
training_set\Ron\0.wav,class_reprentative\Tamir\0.wav,14.924029873774858
training_set\Ron\0.wav,class_reprentative\Tamir\1.wav,22.99282610997587
training_set\Ron\0.wav,class_reprentative\Tamir\2.wav,42.7375117778845
training_set\Ron\0.wav,class_reprentative\Tamir\3.wav,36.51666374544519
training_set\Ron\0.wav,class_reprentative\Tamir\4.wav,22.54480877962749
training_set\Ron\0.wav,class_reprentative\Tamir\5.wav,25.45626733361094
training_set\Ron\0.wav,class_reprentative\Tamir\6.wav,30.034328965044768
training_set\Ron\0.wav,class_reprentative\Tamir\7.wav,18.398859719041155
training_set\Ron\0.wav,class_reprentative\Tamir\8.wav,23.343136998647672
training_set\Ron\0.wav,class_reprentative\Tamir\9.wav,15.98965614928059
training_set\Ron\1.wav,class_reprentative\Tamir\0.wav,18.199612062125887
training_set\Ron\1.wav,class_reprentative\Tamir\1.wav,15.059330588932959
training_set\Ron\1.wav,class_reprentative\Tamir\2.wav,26.28100837482686
training_set\Ron\1.wav,class_reprentative\Tamir\3.wav,22.132422646474062
training_set\Ron\1.wav,class_reprentative\Tamir\4.wav,12.416860674665287
training_set\Ron\1.wav,class_reprentative\Tamir\5.wav,12.937923669123686
training_set\Ron\1.wav,class_reprentative\Tamir\6.wav,26.64205359376052
training_set\Ron\1.wav,class_reprentative\Tamir\7.wav,15.648514849878419
training_set\Ron\1.wav,class_reprentative\Tamir\8.wav,13.116540315184215
training_set\Ron\1.wav,class_reprentative\Tamir\9.wav,19.345675896069693
training_set\Ron\2.wav,class_reprentative\Tamir\0.wav,28.75590970238574
training_set\Ron\2.wav,class_reprentative\Tamir\1.wav,26.188981446920536
training_set\Ron\2.wav,class_reprentative\Tamir\2.wav,14.110337305126288
training_set\Ron\2.wav,class_reprentative\Tamir\3.wav,18.80579998868564
training_set\Ron\2.wav,class_reprentative\Tamir\4.wav,29.642990706934143
training_set\Ron\2.wav,class_reprentative\Tamir\5.wav,24.877526458485193
training_set\Ron\2.wav,class_reprentative\Tamir\6.wav,21.28197968264022
training_set\Ron\2.wav,class_reprentative\Tamir\7.wav,31.196396370293186
training_set\Ron\2.wav,class_reprentative\Tamir\8.wav,20.794603875319506
training_set\Ron\2.wav,class_reprentative\Tamir\9.wav,36.427295773750195
training_set\Ron\3.wav,class_reprentative\Tamir\0.wav,15.732747051278931
training_set\Ron\3.wav,class_reprentative\Tamir\1.wav,16.51419911579305
training_set\Ron\3.wav,class_reprentative\Tamir\2.wav,24.69398517686686
